id,title,type,description,release_year,age_certification,runtime,genres,imdb_id,imdb_score
ts84366,Himote House: A Share House of Super Psychic Girls,SHOW,"From Kotaro Ishidate, tthe creator of some popular ad-lib animes such as Tesagure! Bukatsu-mono and gdgd Fairies. This new anime centers on five girls and one cat all living as housemates in Nakano, Tokyo: the three Himote sisters (Tokiyo, Kinami, and Kokoro) whose family manages the ""Himote House,"" Kokoro's classmates Tae and Minamo, and the cat Enishi. The girls live their daily lives trying to figure out ways to be popular, and they (and the cat) all possess a mysterious secret power...",2018,,12,"['scifi', 'animation', 'comedy', 'fantasy']",tt9074304,8.0
tm448703,Unda,MOVIE,"SI Manikandan and his police team are dispatched to Basthar, a Maoist area for election duty where they aren't trained to handle the attacks in a territory field filled with land mines while being armed with unnecessary ammunition.",2019,,130,"['drama', 'thriller', 'action', 'comedy']",tt7581552,8.0
tm1004749,Butch Bradley: From Las Vegas,MOVIE,"Butch Bradley's first stand-up special filmed live in Las Vegas at The LA Comedy Club inside The Strat Hotel and Casino. Butch Bradley moves in and out of the audience with high speed improv while sharing his fears of ghosts, death, and dispensary adventures.",2021,R,45,['comedy'],tt13392432,8.0
ts271783,Couples Therapy,SHOW,"Far from reality-show caricatures, this is true documentary filmmaking that brings viewers into the authentic and visceral experience of weekly therapy with four couples. World-class therapist Dr. Orna Guralnik deftly guides the couples through the minefield of honest confrontation with each other and with themselves, revealing the real-life struggles — and extraordinary breakthroughs — typically hidden behind closed doors.",2019,TV-MA,28,['reality'],tt10665386,8.0
ts1470,Dogs with Extraordinary Jobs,SHOW,"Heart warming stories of dogs around the world doing what they were bred to do, and touching lives in the process. The jobs include everything from acting, herding sheep, providing mental and physical therapy, working with fire and police departments, the list goes on. It's a nice, simple show with a simple premise but it's heartwarming and family-friendly.",2000,TV-G,24,['documentation'],tt0976066,8.0
ts19073,Crime Investigation Australia,SHOW,"Crime Investigation Australia is an Australian true-crime series that first premiered on Foxtel's Crime & Investigation Network in August 2005. The series is also rebroadcast on the Nine Network, and made its debut there on 14 August 2007. The host of the series is Steve Liebmann.",2005,,54,"['documentation', 'crime']",tt1552648,8.0
tm844634,Andy Murray: Resurfacing,MOVIE,"A documentary film that tracks the tennis star’s devastating injury journey between 2017-2019. From the front lines of surgical theatres, to the intimate corners of his home, we live alongside and witness Andy at his most vulnerable. Considered Britain’s greatest sportsman ever, we see why Andy puts himself through the unimaginable to get back to the sport he loves.",2019,,108,"['documentation', 'sport']",tt11243364,7.9
ts37544,Peter Allen: Not the Boy Next Door,SHOW,"How a boy from the bush became a superstar who conquered the world. This is the story of one of Australia’s most iconic entertainers, Peter Allen.",2015,,85,['drama'],tt4401126,7.9
ts235732,Jamie: Keep Cooking and Carry On,SHOW,"In Jamie: Keep Cooking and Carry On Jamie will show viewers how to make the most from kitchen staples and how to be creative with whatever ingredients they’ve got at home, and whatever their budget. From ingenious ideas for frozen food, to recipes drawn entirely from the store-cupboard, Jamie will be on hand to show home cooks how to make nutritious and delicious food using simple ingredients.",2020,,23,['reality'],tt12737870,7.9
ts85070,The Gymkhana Files,SHOW,Follow globally recognized race car driver and viral star Ken Block and his team of Hoonigans as they attempt to make the greatest automotive video of all time while racing in the World Rallycross Championship.,2018,TV-MA,36,"['action', 'history', 'sport', 'documentation']",tt7558708,7.9
ts19074,Angel,SHOW,"The vampire Angel, cursed with a soul, moves to Los Angeles and aids people with supernatural-related problems while questing for his own redemption. A spin-off from Buffy the Vampire Slayer.",1999,TV-PG,42,"['scifi', 'fantasy', 'thriller', 'action', 'drama']",tt0162065,7.9
ts20311,Grantchester,SHOW,"In 1953 at the hamlet of Grantchester, Sidney Chambers—a charismatic, charming clergyman—turns investigative vicar when one of his parishioners dies in suspicious circumstances.",2014,TV-14,52,"['drama', 'crime', 'european']",tt3747572,7.9
ts218126,Casting The Net,SHOW,"Cassie (Linara Washington), Holly (Sienna Goines), and Sharice (Apryl Jones) are three talented actresses who can't catch their big break. Feeling ""played"" by Hollywood, the women recruit their casting-director friend Mabel (Ella Joyce) to put out a fake casting call for a 'Black female western"" film. What began as a publicity stunt meant to up their social-media clout ends up giving them a bit more than they auditioned for.",2020,,24,['comedy'],tt10731430,7.9
ts228068,Yellowjackets,SHOW,A wildly talented high school girl soccer team becomes the (un)lucky survivors of a plane crash deep in the Canadian wilderness.,2021,TV-MA,58,"['drama', 'horror', 'thriller']",tt11041332,7.9
tm10744,The Expedition,MOVIE,"The story revolves around a North Indian taxi driver, Narsingh, who attempts to reinvent his life by visiting his native place, but instead gets embroiled in a local Marwari businessman's smuggling and human trafficking business.",1962,,129,['drama'],tt0055724,7.9
tm497440,Unmaad,MOVIE,"Shankar, a politically influential person who has his team of goons working for him as 'cow protectors' who beat up each and every person they see with a dairy animal and confiscate that animal with the help of a corrupt police officer. Kallu who is a butcher by caste but not by profession he is living in poverty to such an extent that his daughter is expelled from school hence his wife asks him to borrow money from his close friend Shambhu who is a Brahmin by caste.",2018,PG,124,['drama'],tt8743140,7.9
tm1135758,The Trip,MOVIE,"This Story is about the unpredictable journey of Goutham, who takes on to experience the best weed in the world not knowing that his life is going to end soon due to drug addiction.",2021,,94,['drama'],tt15826210,7.9
tm174707,The Artist,MOVIE,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",2011,PG-13,100,"['romance', 'european', 'comedy', 'drama', 'thriller']",tt1655442,7.9
tm299808,A Taxi Driver,MOVIE,"May, 1980. Man-seob is a taxi driver in Seoul who lives from hand to mouth, raising his young daughter alone. One day, he hears that there is a foreigner who will pay big money for a drive down to Gwangju city. Not knowing that he’s a German journalist with a hidden agenda, Man-seob takes the job.",2017,,137,"['drama', 'history', 'action']",tt6878038,7.9
tm147221,Evangelion: 2.0 You Can (Not) Advance,MOVIE,"Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.",2009,,112,"['scifi', 'animation', 'action', 'drama']",tt0860906,7.9
tm299320,Rammstein: Paris,MOVIE,"During the “Made in Germany” tour, Swedish director Jonas Åkerlund filmed two acclaimed Rammstein concerts in March 2012 – each for an audience of 17,000 at the Bercy Arena in Paris. In the resulting film (with 16 songs from the entire repertoire),",2017,,98,"['music', 'documentation']",tt5722116,7.9
tm831276,Avane Srimannarayana,MOVIE,"In the pursuit of solving an ancient mystery of Amaravati, Narayana, a corrupt cop must battle the dangerous clan of dacoits and it's fierce leader.",2019,,186,"['drama', 'fantasy', 'romance', 'action', 'comedy']",tt7998242,7.9
ts18921,ANZAC Girls,SHOW,"The unique, and rarely told true stories of Australian and New Zealand nurses serving at Gallipoli and the Western Front during the First World War.",2014,,61,"['war', 'drama', 'history', 'romance', 'action']",tt3078602,7.9
tm323017,Hindi Medium,MOVIE,"Mita and Raj Batra, an affluent couple from Delhi’s Chandni Chowk, are grappling with getting their daughter admission into an English medium school. But there is one big problem. Their zubaan is Hindi, and the elitist snobs won’t let the Hindi speaking hoi-polloi fit in.",2017,,132,"['drama', 'comedy']",tt5764096,7.9
ts38674,London Live,SHOW,"London Live is a British television programme shown on Channel 4 that showcases the biggest and best album releases from the UK Top 100 Album Chart. It also gives up-and-coming talent a chance to make their mark on a 1000-strong audience by performing live. The show is produced by 3DD Productions recorded in front of a live audience in London’s historic music venue KOKO club in Camden, London. The series is shot in HD and combines live performances from some of the world’s leading music artists with exclusive interviews.

The show began as The Album Chart Show on 4 March 2006. It is shown on a Friday night on Channel 4 at around midnight and also on 4Music at 20:00 BST. The first two series were presented by Joe Mace, while the third series was presented by Sara Cox. Current presenter Nick Grimshaw joined at series four.

Production television facilities for the programme were provided by NEP Visions high-definition units; these are now provided by Bowtie. Lighting services are provided by television lighting specialists Panalux.

Previous sponsors include Sony Bravia, Rimmel and Tesco Entertainment.",2014,,22,"['sport', 'music']",tt0871923,7.9
ts36067,Red Oaks,SHOW,"A coming-of-age comedy set in the ""go-go"" 80s  that is equal parts hijinks and heartfelt about a college student enjoying a last hurrah before summer comes to an end--and the future begins. 

David Myers, an assistant tennis pro at the Red Oaks Country Club in suburban New Jersey in 1985, is both reeling from his father's heart attack and conflicted about what major to declare in the fall. While there, he meets a colorful cast of misfit co-workers and wealthy club members including an alluring art student named Skye and her corporate raider father Getty.",2014,TV-MA,26,"['comedy', 'drama', 'sport']",tt3973820,7.9
ts83300,Ruyi's Royal Love in the Palace,SHOW,"The road to becoming an empress is paved with treachery. Ruyi is a consort who quickly learns to navigate the treacherous politics of the the royal court and move up the ranks. After becoming Empress, Ruyi still must survive the many conspiracies against her. Her relationship with Emperor Qianlong becomes eroded even when Ruyi is able to overcome the challenges. Can Ruyi maintain her role as Empress under such difficult circumstances?",2018,,45,"['drama', 'history']",tt7817930,7.9
ts329879,MotoGP Unlimited,SHOW,"The eight-episode series, filmed by The Mediapro Studio during the 2021 MotoGP™ season, followed the riders on and off the track. It features the stars during some spectacular highs, as well as some of the more difficult moments a MotoGP™ rider faces when dedicating your life to such a demanding sport.",2022,TV-Y7,48,['documentation'],tt18396468,7.9
tm165947,Hunt vs Lauda: F1's Greatest Racing Rivals,MOVIE,"James Hunt has never been equalled. Could swashbuckling Hunt catch the scientific Lauda? Could Niki overcome an appalling crash to come back from the dead and fight James all the way to the last race of the season?  This powerful story captures the heart of the 1970s - told through unseen footage and exclusive interviews with the people who were really there - the team managers, families, journalists and friends who were in the front row of the season that changed Formula 1 forever.",2013,,59,['documentation'],tt3056202,7.9
ts70119,Nightmare in Suburbia,SHOW,"Real-life suburban crimes, mixing expert analysis with dramatic re-enactments.",2008,,46,"['documentation', 'crime']",tt1426952,7.9
ts35274,The Making of The Mob,SHOW,"A docudrama series chronicling some of America's most notorious mobsters, each season dealing with a different city/region.",2015,TV-14,43,"['drama', 'documentation', 'crime', 'history']",tt4484722,7.9
tm635489,Mala Aai Vhhaychy!,MOVIE,"Mary visits India looking for a surrogate mother. She finds Yashoda to bear her child, but gets disappointed on learning about the child's deformity. Will Mary accept the child?",2011,,124,"['music', 'drama', 'family']",tt1772303,7.9
tm426759,Humberto Mauro,MOVIE,"A documentary-tribute to the filmmaker Humberto Mauro considered the pioneer of Brazilian and Latin American cinema, directed by his grandnephew, André Di Mauro.",2018,,90,['documentation'],tt9627228,7.9
ts35575,Humans,SHOW,In a parallel present where the latest must-have gadget for any busy family is a 'Synth' - a highly-developed robotic servant that's so similar to a real human it's transforming the way we live.,2015,TV-14,47,"['drama', 'scifi', 'european']",tt4122068,7.9
tm234335,Pete Correale: Let Me Tell Ya,MOVIE,"Stand up comedian Pete Correale explores the absurdities of life, love and marriage in his hilarious comedy special where he gives his homegrown New Yorker take on everything from the joy of ice cream to the pain of political correctness.",2015,,62,['comedy'],tt6696210,7.9
tm67744,Jake Shimabukuro: Life on Four Strings,MOVIE,"Jake Shimabukuro: Life on Four Strings is a compelling portrait of an inspiring and inventive musician whose virtuoso skills on the ukulele have transformed all previous notions of the instrument’s potential. Through intimate conversations with Shimabukuro (she-ma-BOO-koo-row), Life on Four Strings reveals the cultural and personal influences that have shaped the man and the musician. On the road from Los Angeles to New York to Japan, the film captures the solitary life on tour: the exhilaration of performance, the wonder of newfound fame, the loneliness of separation from home and family.",2012,,54,"['music', 'documentation']",tt2164770,7.9
ts26966,On Death Row,SHOW,A two part series on an inside look at a maximum security prison in Texas featuring interviews with death row inmates.,2012,TV-14,49,"['documentation', 'drama', 'horror']",tt8260704,7.9
tm70595,Maggie's War (James Megellas: All The Way To Berlin),MOVIE,"We follow 94 year old 82nd Airborne veteran James ""Maggie"" Megellas from Wisconsin to Europe where he fought in some of the most savage battles of World War II.",2012,,58,['documentation'],tt7516398,7.9
ts47704,Eat the World with Emeril Lagasse,SHOW,"Chef Emeril Lagasse embarks on a food-fueled global exploration, hitting the road with his best friends and biggest chefs in the world to discover popular food movements and local culinary traditions.",2016,TV-MA,27,"['reality', 'documentation']",tt5860892,7.9
ts41145,The Exorcist,SHOW,Follow the lives of two very different priests tackling one family’s case of terrifying demonic possession.,2016,TV-14,43,"['drama', 'thriller', 'horror']",tt5368542,7.9
ts19187,Chi's Sweet Home,SHOW,"Chi's Sweet Home is a manga series written and illustrated by Kanata Konami. It has been serialized in Kodansha's seinen manga magazine Weekly Morning since 2004. The manga has been licensed for North American distribution by Vertical Inc. To date, it has been collected in nine volumes, with the most recent being published in August 2012. An anime adaptation began airing on 31 March 2008 and was produced by studio Madhouse New Zealand distribution by Astro Awani.",2008,,7,"['animation', 'comedy', 'family']",tt1276525,7.9
tm1009567,Balamitra,MOVIE,"Two young medicos, Arjun and Deeksha, are in love but their happiness is shattered when someone kidnaps Deeksha and blackmails Arjun, telling him to kill three people. Arjun follows through on the first two, but things get complicated when he meets a village girl named Vyshali. Will they all get out of this alive?",2021,,104,['thriller'],tt13613338,7.9
tm427575,Goodachari,MOVIE,"Gopi, alias Arjun, is the son of an ex-RAW agent Raghuveer. Brought up by his uncle Satya, he wants to be an agent just like his father and uncle. But Satya wants him to lead a normal life and not be killed like his father was. What happens in Gopi’s life that turns everything upside down?",2018,,147,"['thriller', 'action']",tt7758160,7.9
tm13320,Richard Jeni: Platypus Man,MOVIE,"In his first HBO Comedy Hour appearance in 1992, Richard Jeni: Platypus Man won the prestigious Cable Ace Award for Best Stand-Up Comedy Special. Later, Jeni starred in the short-lived UPN sitcom ""Platypus Man"" and composed the theme song (""I'm A Platypus Man"") for the TV series. A non-stop joyride and one of the funniest comedy shows ever recorded, Jeni's style will leave you breathless.",1995,,58,"['comedy', 'documentation']",tt0236682,7.9
tm28493,Playing House,MOVIE,"A young, ambitious editor finds out she's pregnant just as she lands her big break.",2006,PG-13,85,"['romance', 'documentation', 'comedy']",tt0368152,7.9
ts20961,Secrets of the Dead,SHOW,"Part detective story, part true-life drama, long-running series explores some of the most iconic moments in history to debunk myths and shed new light on past events. Using the latest investigative techniques, forensic science and historical examination, it shatters accepted wisdom, challenges prevailing ideas, overturns existing hypotheses, spotlights forgotten mysteries, and ultimately rewrites history.",2000,,56,"['thriller', 'documentation', 'history', 'war']",tt5850144,7.9
ts21197,Merlin,SHOW,"The unlikely friendship between Merlin, a young man gifted with extraordinary magical powers, and Prince Arthur, heir to the crown of Camelot.",2008,TV-PG,44,"['action', 'scifi', 'drama', 'fantasy', 'european']",tt1199099,7.9
ts37927,Preacher,SHOW,"A preacher sets out on a mission to make the almighty himself confess his sin of abandoning the world. With his best friend Cassidy, an alcoholic Irish vampire, his love Tulip, a red blooded gun towing Texan, and the power of genesis, an unholy child born from an angel and a devil, Jesse gives up everything to set the world straight with its creator.",2016,TV-MA,44,"['scifi', 'drama', 'fantasy', 'horror']",tt5016504,7.9
ts317685,Sainz: Live to compete,SHOW,"Carlos Sainz has turned 59 years old. While the rivals of his generation have already hung up their helmets, he continues at the highest level, year after year. His story is an example of perseverance. A two-time World Rally Champion and three-time Dakar winner, his ambition knows no bounds. We live with him through his most exciting year, including Carlos Jr.’s debut as a Ferrari F1 driver.",2021,,32,['documentation'],tt16151524,7.9
ts16101,Da Vinci's Demons,SHOW,"The series follows the ""untold"" story of Leonardo Da Vinci: the genius during his early years in Renaissance Florence. As a 25-year old artist, inventor, swordsman, lover, dreamer and idealist, he struggles to live within the confines of his own reality and time as he begins to not only see the future, but invent it.",2013,TV-MA,54,"['drama', 'romance', 'fantasy', 'history']",tt2094262,7.9
tm1118826,A Man Named Scott,MOVIE,"In 2009, Scott Mescudi aka Kid Cudi released his debut LP, Man on the Moon: The End of Day. A genre-bending album that broke barriers by featuring songs dealing with depression, anxiety and loneliness, it resonated deeply with young listeners and launched Cudi as a musical star and cultural hero. A Man Named Scott explores Cudi’s journey over a decade of creative choices, struggles and breakthroughs, making music that continues to move and empower his millions of fans around the world.",2021,,95,"['documentation', 'music']",tt15766576,7.9
tm466045,King girl,MOVIE,A British teen and her female gang torture a schoolmate who is grieving for her deceased father,1996,,71,['drama'],tt0142436,7.9
tm831109,The Days of Noah: The Flood,MOVIE,"THE DAYS OF NOAH series investigates the revealing prophetic parallels between the message of Noah and the book of Revelation to uncover as never before, the Truth about the Ark of refuge at the end of time and how to enter into it. These prophecies such as the Antichrist, the Mark of the Beast and others, have left many confused about the events to come, but viewed through the story of Noah and the flood, these end-times events are brought into sharp focus. Discover how the Bible reveals that even today we are living in the very time of which ""the days of Noah"" were but a symbol, that time is short, God's mercy is pleading with mankind and the door of the Ark is about to close - forever.",2019,,48,['documentation'],tt9647706,7.9
tm443643,Make Us Dream,MOVIE,"Steven Gerrard became perhaps the greatest player in the history of Liverpool FC, but did so when success and trophies were declining. It became his personal mission to lift the famous club back to the top. That loyalty raised him to God-like status with Liverpool fans, but was an unbearable burden, bringing with it a profound sense of responsibility to live up to their and his own expectations.",2018,,104,"['documentation', 'sport']",tt9206562,7.9
ts83847,An Unknown Enemy,SHOW,"Fernando Barrientos, Head of the National Security Directorate, Mexico's Secret Police, is trying to reach the highest position in the country. On his way, he'll have to manipulate, betray, and kill, and he's well prepared for it. However, his path will be full of obstacles. Nobody, not even his family, will be immune to the chaos left in his quest for total power.",2018,,45,"['war', 'thriller']",tt8946436,7.9
tm288226,Cortez,MOVIE,"After a canceled tour, flailing musician Jesse Lirette seeks out an old flame in a small town in northern New Mexico. But when an arrogant attempt at inserting himself into her family fails, he must confront the mistakes of his past on his own.",2017,,99,"['drama', 'comedy', 'romance']",tt6166738,7.9
ts21688,Boys Over Flowers,SHOW,A working class girl winds up at an exclusive prep school. Unassuming high school girl Jan Di stands up to -- and eventually falls for -- a spoiled rich kid who belongs to the school's most powerful clique.,2009,TV-14,64,"['comedy', 'drama', 'romance']",tt1370334,7.9
tm1040685,Shukra,MOVIE,A couple enters a city ruled by cruel thugs but an unsettling affair reopens unexpected twists and creates new tensions for them. Will they stick together through it all?,2021,,119,['drama'],tt14430410,7.9
ts35399,Flesh and Bone,SHOW,"Claire, a talented but emotionally troubled dancer, joins a company in New York City, and soon finds herself immersed in the tough and often cutthroat world of professional ballet. The dark and gritty series will unflinchingly explore the dysfunction and glamour of the ballet world.",2015,TV-MA,60,['drama'],tt3507484,7.9
tm815842,The Road to Cabazon,MOVIE,"Sam just lost custody of his daughter, Emma. As a last-ditch-effort to connect with Emma, Sam decides to drive her across country to her mother on the west coast. Things get complicated when Sam is unable to drive and his ex-brother-in-law, Dave, must do the job.",2020,,97,['drama'],tt10477300,7.9
ts11084,Bluestone 42,SHOW,"Bluestone 42 is a comedy drama about a British bomb disposal detachment in Afghanistan. So what’s the average working day for a hero? Make your keen young colleague deal with the boring paperwork? Wind up your fellow employees? Flirt with the new girl on the team? Or deal with an unseen enemy who’s trying to blow you up? Bluestone 42 is a comedy drama about a bunch of soldiers who just happen to be risking their lives diffusing hidden bombs. But who says they can’t have some fun alongside the serious professional stuff? This hilarious and often surprising series follows the adventures of a bunch of diverse characters living and working together at an army base in Afghanistan. This is a show about something easily forgotten; soldiers really enjoy being soldiers, but it’s not just a show for soldiers and it’s not just about the Army: it’s also a show for anybody who has ever fallen in love, experienced status battles at work or had a fear of failure. It is packed with the lively workmate banter and relationship minefields that most people will recognise. Even if they don’t face danger on a daily basis...",2013,TV-14,28,"['war', 'comedy', 'drama', 'european']",tt2708572,7.9
tm205861,Arrival,MOVIE,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",2016,PG-13,112,"['drama', 'scifi', 'thriller']",tt2543164,7.9
ts282569,Life's Rewards,SHOW,"An ambitious young executive finds his career and life in turmoil after losing his wealth in a series of high-risk deals. Stranded in paradise, he's humbled by a hotel's employees forcing him to reevaluate what really defines life.",2021,,14,"['comedy', 'drama']",tt13650596,7.9
tm437616,Coldplay: A Head Full of Dreams,MOVIE,An in-depth and intimate portrait of Coldplay's spectacular rise from the backrooms of Camden pubs to selling out stadiums across the planet. At the heart of the story is the band's unshakeable brotherhood which has endured through many highs and lows.,2018,PG-13,104,"['music', 'documentation']",tt9095324,7.9
ts83621,Insectibles,SHOW,"A boy and his grandfather are exposed to a shrink gas and come face-to-face with the grandfather's insect creations. Pint-sized, they try to stop an evil Queen and face other adventures.",2015,,12,['animation'],tt7529110,7.9
tm56584,In a Lonely Place,MOVIE,An aspiring actress begins to suspect that her temperamental boyfriend is a murderer.,1950,,94,"['thriller', 'drama', 'romance']",tt0042593,7.9
tm821908,Chal Mera Putt,MOVIE,"This is the story of six Punjabis from India, Pakistan and their struggle to get settled.",2019,,124,"['comedy', 'drama']",tt10623524,7.9
ts4882,The Fosters,SHOW,"Stef Foster, a dedicated police officer, and her partner Lena Adams, a school vice principal, have built a close-knit, loving family with Stef's biological son from a previous marriage, Brandon, and their adopted twins, Mariana and Jesus. Their lives are disrupted in unexpected ways when Lena meets Callie, a hardened teen with an abusive past who has spent her life in and out of foster homes. Lena and Stef welcome Callie and her brother, Jude, into their home thinking it's just for a few weeks, until a more permanent placement can be found. But life has something else in store for the Fosters.",2013,TV-14,42,"['drama', 'romance']",tt2262532,7.9
ts20459,Sanford and Son,SHOW,The misadventures of a cantankerous junk dealer and his frustrated son.,1972,,30,['comedy'],tt0068128,7.9
ts31754,Peep and the Big Wide World,SHOW,"Peep and the Big Wide World is an animated cartoon that teaches nature and basic science concepts to preschoolers. The main characters include a yellow baby chick named Peep and his friends Quack, a teenaged blue drake, and Chirp, a baby red robin with pink eyelids. The current show, narrated by Joan Cusack is based on a National Film Board of Canada cartoon short of the same name, created in 1988 by Kaj Pindal and narrated by Peter Ustinov, and another short, ""The Peep Show"", from 1962. The original short comprised three 10-minute films featuring Peep, Quack, and Chirp as they meet a cat, a ladybug, a turtle and a frog who speaks from both sides of his mouth.

The show is produced by WGBH in Boston and 9 Story Entertainment in Toronto, Canada. In the US, this show formerly aired on Discovery Kids as part of its commercial-free and sponsor-free ""Ready, Set, Learn!"" programming block. It now airs nationally in the United States on public television, distributed by American Public Television. In Canada, it airs on TVOntario. DVDs and books are also available for purchase. Peep and the Big Wide World is currently sponsored by the National Science Foundation in conjunction with WGBH-TV as part of an education and outreach program. The principal investigator is Kate Taylor, also of the ZOOM block. The National Science Foundation is the only permanent sponsor of the show. Northrop Grumman, The Carnegie Corporation of New York, the Corporation for Public Broadcasting and Toyota funded the show for only season two. The Discovery Kids Foundation funded the show for only season one. In 1999, the show was produced by Clumsy PriStar Television. The VHS copies are produced from Clumsy Pristar's home viewings.",2004,TV-Y,26,"['animation', 'comedy', 'family']",tt0389668,7.9
tm453042,Gully Boy,MOVIE,A coming-of-age story based on the lives of street rappers in Mumbai.,2019,,156,"['drama', 'music', 'romance']",tt2395469,7.9
ts108937,My Greek Table with Diane Kochilas,SHOW,"My Greek Table is a cooking program that takes place in Greece. The hostess is Diane Kochilas, an American Greek chef in Greece.",2016,,25,['reality'],tt8716942,7.9
ts4647,The Affair,SHOW,"The Affair explores the emotional effects of an extramarital relationship between Noah Solloway and Alison Lockhart after the two meet in the resort town of Montauk in Long Island. Noah is a New York City schoolteacher with one novel published (book entitled A Person who Visits a Place) and he is struggling to write a second book. He is happily married with four children, but resents his dependence on his wealthy father-in-law. Alison is a young waitress trying to piece her life and marriage back together in the wake of the tragic death of her child. The story of the affair is told separately, complete with distinct memory biases, from the male and female perspectives.",2014,TV-MA,59,['drama'],tt2699110,7.9
tm191110,Titanic,MOVIE,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",1997,PG-13,194,"['drama', 'romance']",tt0120338,7.9
ts10891,Eureka,SHOW,"The sleepy Pacific Northwest town of Eureka is hiding a mysterious secret. The government has been relocating the world's geniuses and their families to this rustic town for years where innovation and chaos have lived hand in hand. U.S. Marshal Jack Carter stumbles upon this odd town after wrecking his car and becoming stranded there. When the denizens of the town unleash an unknown scientific creation, Carter jumps in to try to restore order and consequently learns of one of the country's best kept secrets.",2006,TV-14,46,"['scifi', 'comedy', 'drama', 'romance']",tt0796264,7.9
ts33633,Voltron: Defender of the Universe,SHOW,"Voltron is the name of a giant robot in an anime television series that features a team of space explorers known as the Voltron Force. The space explorers pilot robot lions who join together to form the giant robot with which they defend their galaxy from evil. Initially produced as a joint venture between World Events Productions and Toei Animation, the original television series aired in syndication from September 10, 1984 to November 18, 1985. The program was entitled Voltron: Defender of the Universe.",1984,TV-Y7,24,"['scifi', 'family', 'animation']",tt0086824,7.9
ts29983,Joanna Lumley's Nile,SHOW,"Joanna Lumley goes on the trip of a lifetime - exploring the longest river in the world, the River Nile, from sea to source.",2010,,48,['documentation'],tt1642494,7.9
tm28600,Charade,MOVIE,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?",1963,PG-13,113,"['thriller', 'comedy', 'romance']",tt0056923,7.9
ts87778,Upload,SHOW,"In 2033, people who are near death can be “uploaded” into virtual reality hotels run by 6 tech firms. Cash-strapped Nora lives in Brooklyn and works customer service for the luxurious “Lakeview” digital afterlife. When L.A. party-boy/coder Nathan’s self-driving car crashes, his high-maintenance girlfriend uploads him permanently into Nora’s VR world.",2020,TV-MA,31,"['comedy', 'scifi']",tt7826376,7.9
ts17343,Always Greener,SHOW,Every city-dweller daydreams about dropping out of the rat-race and moving to the country. Every country-dweller wonders what it might be like to try their luck in the 'Big Smoke'. Always Greener is the story of two families who actually dare to give it a go.,2001,,44,"['drama', 'comedy']",tt0295064,7.9
tm116186,Hannah and Her Sisters,MOVIE,"Between two Thanksgivings, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",1986,PG-13,107,"['drama', 'comedy']",tt0091167,7.9
tm460997,Virus,MOVIE,"A real life account of the deadly Nipah virus outbreak in Kerala, and the courageous fight put on by several individuals which helped to contain the epidemic.",2019,,152,"['drama', 'thriller']",tt8941440,7.9
ts114514,Kristal Clear,SHOW,"An internet celebrity and ""selfie queen"" reunites with her estranged identical twin after she wakes up to discover she's invisible.",2018,,5,"['comedy', 'fantasy']",tt7844978,7.9
tm1088099,Kaadakalam,MOVIE,Kaadakalam movie speaks about the relation between a tribal boy and his father and the way he teaches his son to live in the forest and love the forest.,2021,,86,['drama'],tt15155130,7.9
tm135082,The Big Country,MOVIE,"Retired wealthy sea captain Jim McKay arrives in the vast expanse of the West to marry fiancée Pat Terrill. McKay is a man whose values and approach to life are a mystery to the ranchers and ranch foreman Steve Leech takes an immediate dislike to him. Pat is spoiled, selfish and controlled by her wealthy father, Major Henry Terrill. The Major is involved in a ruthless civil war, over watering rights for cattle, with a rough hewn clan led by Rufus Hannassey. The land in question is owned by Julie Maragon and both Terrill and Hannassey want it.",1958,,165,"['drama', 'western', 'romance', 'documentation', 'action']",tt0051411,7.9
